"WORKYEAR","LastDateBroodReduc","FirstDateBroodReduc","NIDO","DateInitial","HatchAsync","AGEHEMB","ANILLOHEMB","AGEMACH","ANILLOMACH","CoupleExpLocal","ESTECLOS1","HatchRank","HatchCat","HatchingRoundRank","HatchingCatRank","PROPORTIONALRANK","LayingCatRank","LayingRoundRank","LayRank","CONFIRMHEMB","Start_time","Stop_time","BroodReduction.x","BroodReduction.y","BroodReduction","Time","DATE","Event","Gap","DateForPropRank","Time0","Ndays","CountingPropRank"
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",14,21,0,NA,0,4,1991-04-28,1,1,1991-04-21,3,35,0.286885245901639
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",21,28,0,NA,0,5,1991-05-05,1,2,1991-04-28,4,42,0.344262295081967
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",28,35,0,NA,0,6,1991-05-12,1,3,1991-05-05,5,49,0.401639344262295
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",35,42,0,NA,0,7,1991-05-19,1,4,1991-05-12,6,56,0.459016393442623
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",42,49,0,NA,0,8,1991-05-26,1,5,1991-05-19,7,63,0.516393442622951
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",49,56,0,NA,0,9,1991-06-02,1,6,1991-05-26,8,70,0.573770491803279
1991,"1991-06-06","1991-04-17","91-373",1991-04-07,6,NA,NA,NA,"7135",NA,1991-04-01,0.26338329764454,3,0.3,1,0.325218469,3,0.3,0.288343558282209,"f",56,60,1,NA,1,10,1991-06-06,1,7,1991-05-30,9,74,0.60655737704918
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",0,7,0,0,0,2,1991-03-29,0,1,1991-03-22,1,5,0.040983606557377
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",7,14,0,0,0,3,1991-04-05,0,2,1991-03-29,2,12,0.0983606557377049
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",14,21,0,0,0,4,1991-04-12,0,3,1991-04-05,3,19,0.155737704918033
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",21,28,0,0,0,5,1991-04-19,0,4,1991-04-12,4,26,0.213114754098361
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",28,35,0,0,0,6,1991-04-26,0,5,1991-04-19,5,33,0.270491803278689
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",35,42,0,0,0,7,1991-05-03,0,6,1991-04-26,6,40,0.327868852459016
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",42,49,0,0,0,8,1991-05-10,0,7,1991-05-03,7,47,0.385245901639344
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",49,56,0,0,0,9,1991-05-17,0,8,1991-05-10,8,54,0.442622950819672
1991,"1991-05-21","1991-05-21","91-083",1991-03-22,3,NA,"SA",NA,"7X1",NA,1991-03-19,0.262455389007852,2,0.3,1,0.10674157,2,0.2,0.208588957055215,"t",56,60,0,0,0,10,1991-05-21,0,9,1991-05-14,9,58,0.475409836065574
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",0,7,0,0,0,2,1985-03-30,0,1,1985-03-23,1,4,0.0563380281690141
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",7,14,0,0,0,3,1985-04-06,0,2,1985-03-30,2,11,0.154929577464789
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",14,21,0,0,0,4,1985-04-13,0,3,1985-04-06,3,18,0.253521126760563
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",21,28,0,0,0,5,1985-04-20,0,4,1985-04-13,4,25,0.352112676056338
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",28,35,0,0,0,6,1985-04-27,0,5,1985-04-20,5,32,0.450704225352113
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",35,42,0,0,0,7,1985-05-04,0,6,1985-04-27,6,39,0.549295774647887
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",42,49,0,0,0,8,1985-05-11,0,7,1985-05-04,7,46,0.647887323943662
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",49,56,0,0,0,9,1985-05-18,0,8,1985-05-11,8,53,0.746478873239437
1985,"1985-05-22","1985-05-22","85-252",1985-03-23,3,NA,"SA",NA,"7X7",NA,1985-03-20,0.106138472519629,2,0.1,NA,0.330567092,2,0.2,0.214285714285714,"f",56,60,0,0,0,10,1985-05-22,0,9,1985-05-15,9,57,0.802816901408451
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",0,7,0,0,0,2,1990-03-31,0,1,1990-03-24,1,20,0.208333333333333
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",7,14,0,0,0,3,1990-04-07,0,2,1990-03-31,2,27,0.28125
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",14,21,0,0,0,4,1990-04-14,0,3,1990-04-07,3,34,0.354166666666667
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",21,28,0,0,0,5,1990-04-21,0,4,1990-04-14,4,41,0.427083333333333
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",28,35,0,0,0,6,1990-04-28,0,5,1990-04-21,5,48,0.5
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",35,42,0,0,0,7,1990-05-05,0,6,1990-04-28,6,55,0.572916666666667
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",42,49,0,0,0,8,1990-05-12,0,7,1990-05-05,7,62,0.645833333333333
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",49,56,0,0,0,9,1990-05-19,0,8,1990-05-12,8,69,0.71875
1990,"1990-05-23","1990-05-23","90-146",1990-03-24,3,NA,"D79X",NA,"7XX",NA,1990-03-21,0.236545324768023,2,0.2,NA,0.268795043,3,0.3,0.314465408805031,"f",56,60,0,0,0,10,1990-05-23,0,9,1990-05-16,9,73,0.760416666666667
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",0,7,0,0,0,2,1990-03-25,0,1,1990-03-18,1,14,0.145833333333333
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",7,14,0,0,0,3,1990-04-01,0,2,1990-03-25,2,21,0.21875
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",14,21,0,0,0,4,1990-04-08,0,3,1990-04-01,3,28,0.291666666666667
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",21,28,0,1,1,5,1990-04-15,0,4,1990-04-08,4,35,0.364583333333333
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",28,35,0,NA,0,6,1990-04-22,1,1,1990-04-15,5,42,0.4375
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",35,42,0,NA,0,7,1990-04-29,1,2,1990-04-22,6,49,0.510416666666667
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",42,49,0,NA,0,8,1990-05-06,1,3,1990-04-29,7,56,0.583333333333333
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",49,56,0,NA,0,9,1990-05-13,1,4,1990-05-06,8,63,0.65625
1990,"1990-05-17","1990-04-10","90-035",1990-03-18,3,NA,NA,NA,"7XX",NA,1990-03-15,0.236117059243398,2,0.2,NA,0.216271877,3,0.3,0.276729559748428,"f",56,60,1,NA,1,10,1990-05-17,1,5,1990-05-10,9,67,0.697916666666667
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",0,7,0,0,0,2,1993-04-30,0,1,1993-04-23,1,47,0.3671875
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",7,14,0,0,0,3,1993-05-07,0,2,1993-04-30,2,54,0.421875
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",14,21,0,0,0,4,1993-05-14,0,3,1993-05-07,3,61,0.4765625
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",21,28,0,0,0,5,1993-05-21,0,4,1993-05-14,4,68,0.53125
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",28,35,0,0,0,6,1993-05-28,0,5,1993-05-21,5,75,0.5859375
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",35,42,0,0,0,7,1993-06-04,0,6,1993-05-28,6,82,0.640625
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",42,49,0,0,0,8,1993-06-11,0,7,1993-06-04,7,89,0.6953125
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",49,56,0,0,0,9,1993-06-18,0,8,1993-06-11,8,96,0.75
1993,"1993-06-22","1993-06-22","93-491",1993-04-23,4,NA,"B744",NA,"8X8",NA,1993-04-19,0.316845110635261,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",56,60,0,0,0,10,1993-06-22,0,9,1993-06-15,9,100,0.78125
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",0,7,0,0,0,2,1991-04-06,0,1,1991-03-30,1,13,0.10655737704918
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",7,14,0,0,0,3,1991-04-13,0,2,1991-04-06,2,20,0.163934426229508
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",14,21,0,0,0,4,1991-04-20,0,3,1991-04-13,3,27,0.221311475409836
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",21,28,0,0,0,5,1991-04-27,0,4,1991-04-20,4,34,0.278688524590164
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",28,35,0,0,0,6,1991-05-04,0,5,1991-04-27,5,41,0.336065573770492
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",35,42,0,0,0,7,1991-05-11,0,6,1991-05-04,6,48,0.39344262295082
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",42,49,0,0,0,8,1991-05-18,0,7,1991-05-11,7,55,0.450819672131148
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",49,56,0,0,0,9,1991-05-25,0,8,1991-05-18,8,62,0.508196721311475
1991,"1991-05-29","1991-05-29","91-339",1991-03-30,8,NA,"6XX",NA,"8XX",NA,1991-03-22,0.262669521770164,3,0.3,1,0.165418223,2,0.2,0.226993865030675,"f",56,60,0,0,0,10,1991-05-29,0,9,1991-05-22,9,66,0.540983606557377
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",0,7,0,0,0,2,1989-02-18,0,1,1989-02-11,1,31,0.233082706766917
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",7,14,0,0,0,3,1989-02-25,0,2,1989-02-18,2,38,0.285714285714286
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",14,21,0,0,0,4,1989-03-04,0,3,1989-02-25,3,45,0.338345864661654
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",21,28,0,0,0,5,1989-03-11,0,4,1989-03-04,4,52,0.390977443609023
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",28,35,0,0,0,6,1989-03-18,0,5,1989-03-11,5,59,0.443609022556391
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",35,42,0,0,0,7,1989-03-25,0,6,1989-03-18,6,66,0.496240601503759
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",42,49,0,0,0,8,1989-04-01,0,7,1989-03-25,7,73,0.548872180451128
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",49,56,0,0,0,9,1989-04-08,0,8,1989-04-01,8,80,0.601503759398496
1989,"1989-04-12","1989-04-12","89-015",1989-02-11,4,NA,"SA",NA,"9X5",NA,1989-02-07,0.207494646680942,2,0.2,NA,0.332757145,2,0.2,0.211538461538462,"f",56,60,0,0,0,10,1989-04-12,0,9,1989-04-05,9,84,0.631578947368421
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",0,7,0,0,0,2,1989-02-22,0,1,1989-02-15,1,35,0.263157894736842
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",7,14,0,0,0,3,1989-03-01,0,2,1989-02-22,2,42,0.315789473684211
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",14,21,0,0,0,4,1989-03-08,0,3,1989-03-01,3,49,0.368421052631579
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",21,28,0,0,0,5,1989-03-15,0,4,1989-03-08,4,56,0.421052631578947
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",28,35,0,0,0,6,1989-03-22,0,5,1989-03-15,5,63,0.473684210526316
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",35,42,0,0,0,7,1989-03-29,0,6,1989-03-22,6,70,0.526315789473684
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",42,49,0,0,0,8,1989-04-05,0,7,1989-03-29,7,77,0.578947368421053
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",49,56,0,0,0,9,1989-04-12,0,8,1989-04-05,8,84,0.631578947368421
1989,"1989-04-16","1989-04-16","89-523",1989-02-15,7,NA,"SA",NA,"A003",NA,1989-02-08,0.20756602426838,3,0.2,NA,0.362143487,2,0.2,0.217948717948718,"f",56,60,0,0,0,10,1989-04-16,0,9,1989-04-09,9,88,0.661654135338346
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",0,7,0,0,0,2,1989-04-01,0,1,1989-03-25,1,73,0.548872180451128
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",7,14,0,0,0,3,1989-04-08,0,2,1989-04-01,2,80,0.601503759398496
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",14,21,0,0,0,4,1989-04-15,0,3,1989-04-08,3,87,0.654135338345865
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",21,28,0,0,0,5,1989-04-22,0,4,1989-04-15,4,94,0.706766917293233
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",28,35,0,0,0,6,1989-04-29,0,5,1989-04-22,5,101,0.759398496240602
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",35,42,0,0,0,7,1989-05-06,0,6,1989-04-29,6,108,0.81203007518797
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",42,49,0,0,0,8,1989-05-13,0,7,1989-05-06,7,115,0.864661654135338
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",49,56,0,0,0,9,1989-05-20,0,8,1989-05-13,8,122,0.917293233082707
1989,"1989-05-24","1989-05-24","89-357",1989-03-25,6,NA,"A004",NA,"A005",NA,1989-03-19,0.210349750178444,3,0.2,NA,0.657735527,4,0.5,0.467948717948718,"f",56,60,0,0,0,10,1989-05-24,0,9,1989-05-17,9,126,0.947368421052632
1993,"1993-05-19","1993-05-16","93-543",1993-04-26,3,NA,"SA",NA,"A005",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",0,7,0,0,0,2,1993-05-03,0,1,1993-04-26,1,50,0.390625
1993,"1993-05-19","1993-05-16","93-543",1993-04-26,3,NA,"SA",NA,"A005",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",7,14,0,0,0,3,1993-05-10,0,2,1993-05-03,2,57,0.4453125
1993,"1993-05-19","1993-05-16","93-543",1993-04-26,3,NA,"SA",NA,"A005",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",14,21,0,1,1,4,1993-05-17,0,3,1993-05-10,3,64,0.5
1993,"1993-05-19","1993-05-16","93-543",1993-04-26,3,NA,"SA",NA,"A005",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",21,23,1,NA,1,5,1993-05-19,1,1,1993-05-12,4,66,0.515625
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",0,7,0,0,0,2,1989-02-15,0,1,1989-02-08,1,28,0.210526315789474
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",7,14,0,0,0,3,1989-02-22,0,2,1989-02-15,2,35,0.263157894736842
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",14,21,0,0,0,4,1989-03-01,0,3,1989-02-22,3,42,0.315789473684211
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",21,28,0,0,0,5,1989-03-08,0,4,1989-03-01,4,49,0.368421052631579
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",28,35,0,0,0,6,1989-03-15,0,5,1989-03-08,5,56,0.421052631578947
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",35,42,0,0,0,7,1989-03-22,0,6,1989-03-15,6,63,0.473684210526316
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",42,49,0,0,0,8,1989-03-29,0,7,1989-03-22,7,70,0.526315789473684
1989,"1989-04-09","1989-04-09","89-451",1989-02-08,6,NA,"A009",NA,"A008",NA,1989-02-02,0.207137758743754,3,0.2,NA,0.200518578,2,0.2,0.179487179487179,"f",49,56,0,0,0,9,1989-04-05,0,8,1989-03-29,8,77,0.578947368421053
