SST,SST_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
26.747913855,715.4508955945009,2019,19-176,2019-05-14,2,3,0,1,3,0.2379078
26.747913855,715.4508955945009,2019,19-176,2019-05-21,3,4,1,0,3,0.2379078
26.747913855,715.4508955945009,2019,19-176,2019-05-28,4,5,1,0,3,0.2379078
26.747913855,715.4508955945009,2019,19-176,2019-06-04,5,6,1,0,3,0.2379078
28.01443918,784.8088025699191,2019,19-176,2019-06-11,6,7,1,0,3,0.2379078
29.450961466,867.3591312718169,2019,19-176,2019-06-18,7,8,1,0,3,0.2379078
30.253950948,915.3015479639901,2019,19-176,2019-06-25,8,9,1,0,3,0.2379078
30.253950948,915.3015479639901,2019,19-176,2019-06-29,9,10,1,1,3,0.2379078
25.652759485714284,658.0640692319042,2013,13-700,2013-03-11,1,2,0,0,3,0.1494893
25.652759485714284,658.0640692319042,2013,13-700,2013-03-18,2,3,0,0,3,0.1494893
25.652759485714284,658.0640692319042,2013,13-700,2013-03-25,3,4,0,0,3,0.1494893
26.272377252,690.237806471407,2013,13-700,2013-04-01,4,5,0,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-700,2013-04-08,5,6,0,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-700,2013-04-15,6,7,0,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-700,2013-04-22,7,8,0,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-700,2013-04-29,8,9,0,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-700,2013-05-03,9,10,0,0,3,0.1494893
25.652759485714284,658.0640692319042,2013,13-639,2013-03-11,1,2,0,0,3,0.1494893
25.652759485714284,658.0640692319042,2013,13-639,2013-03-18,2,3,0,0,3,0.1494893
25.652759485714284,658.0640692319042,2013,13-639,2013-03-25,3,4,0,1,3,0.1494893
26.272377252,690.237806471407,2013,13-639,2013-04-01,4,5,1,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-639,2013-04-08,5,6,1,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-639,2013-04-15,6,7,1,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-639,2013-04-22,7,8,1,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-639,2013-04-29,8,9,1,0,3,0.1494893
26.89851839,723.5302915771682,2013,13-639,2013-05-03,9,10,1,1,3,0.1494893
26.6292247575,709.115611185451,2014,14-0287,2014-03-17,1,2,0,0,3,0.07333599
26.6292247575,709.115611185451,2014,14-0287,2014-03-24,2,3,0,0,3,0.07333599
26.458351566666668,700.0443676253325,2014,14-0287,2014-03-31,3,4,0,0,3,0.07333599
26.458351566666668,700.0443676253325,2014,14-0287,2014-04-07,4,5,0,0,3,0.07333599
26.785610390000002,717.4689239648761,2014,14-0287,2014-04-14,5,6,0,0,3,0.07333599
27.911341185,779.0429667454773,2014,14-0287,2014-04-21,6,7,0,1,3,0.07333599
27.911341185,779.0429667454773,2014,14-0287,2014-04-28,7,8,1,0,3,0.07333599
28.5245367075,813.649194377515,2014,14-0287,2014-05-05,8,9,1,0,3,0.07333599
28.5245367075,813.649194377515,2014,14-0287,2014-05-09,9,10,1,1,3,0.07333599
26.272377252,690.237806471407,2013,13-804,2013-04-01,1,2,0,0,3,0.4187558
26.89851839,723.5302915771682,2013,13-804,2013-04-08,2,3,0,0,3,0.4187558
26.89851839,723.5302915771682,2013,13-804,2013-04-15,3,4,0,0,3,0.4187558
26.89851839,723.5302915771682,2013,13-804,2013-04-22,4,5,0,0,3,0.4187558
26.89851839,723.5302915771682,2013,13-804,2013-04-29,5,6,0,0,3,0.4187558
26.89851839,723.5302915771682,2013,13-804,2013-05-06,6,7,0,0,3,0.4187558
27.124261295,735.725550799435,2013,13-804,2013-05-13,7,8,0,0,3,0.4187558
27.91358828,779.1684106653533,2013,13-804,2013-05-20,8,9,0,0,3,0.4187558
27.91358828,779.1684106653533,2013,13-804,2013-05-24,9,10,0,0,3,0.4187558
25.632310725,657.01535310295,2018,18-504,2018-03-11,1,2,0,0,3,0.09902371
25.632310725,657.01535310295,2018,18-504,2018-03-18,2,3,0,0,3,0.09902371
25.632310725,657.01535310295,2018,18-504,2018-03-25,3,4,0,0,3,0.09902371
25.632310725,657.01535310295,2018,18-504,2018-04-01,4,5,0,0,3,0.09902371
25.632310725,657.01535310295,2018,18-504,2018-04-08,5,6,0,0,3,0.09902371
25.632310725,657.01535310295,2018,18-504,2018-04-15,6,7,0,0,3,0.09902371
25.139402233333332,631.9895446493249,2018,18-504,2018-04-22,7,8,0,0,3,0.09902371
26.67131591,711.3590923710192,2018,18-504,2018-04-29,8,9,0,0,3,0.09902371
26.67131591,711.3590923710192,2018,18-504,2018-05-03,9,10,0,0,3,0.09902371
25.632310725,657.01535310295,2018,18-697,2018-03-08,1,2,0,0,3,0.08089261
25.632310725,657.01535310295,2018,18-697,2018-03-15,2,3,0,0,3,0.08089261
25.632310725,657.01535310295,2018,18-697,2018-03-22,3,4,0,0,3,0.08089261
25.632310725,657.01535310295,2018,18-697,2018-03-29,4,5,0,0,3,0.08089261
25.632310725,657.01535310295,2018,18-697,2018-04-05,5,6,0,0,3,0.08089261
25.632310725,657.01535310295,2018,18-697,2018-04-12,6,7,0,0,3,0.08089261
25.139402233333332,631.9895446493249,2018,18-697,2018-04-19,7,8,0,0,3,0.08089261
26.67131591,711.3590923710192,2018,18-697,2018-04-26,8,9,0,0,3,0.08089261
26.67131591,711.3590923710192,2018,18-697,2018-04-30,9,10,0,0,3,0.08089261
25.604722774,655.6018283333942,2017,17-937,2017-03-21,1,2,0,0,3,0.4335433
25.604722774,655.6018283333942,2017,17-937,2017-03-28,2,3,0,0,3,0.4335433
25.725,661.7756250000001,2017,17-937,2017-04-04,3,4,0,0,3,0.4335433
26.2231076125,687.6513728567555,2017,17-937,2017-04-11,4,5,0,0,3,0.4335433
26.2231076125,687.6513728567555,2017,17-937,2017-04-18,5,6,0,0,3,0.4335433
26.24997342,689.0611045507065,2017,17-937,2017-04-25,6,7,0,0,3,0.4335433
27.418774144285713,751.7891755753508,2017,17-937,2017-05-02,7,8,0,0,3,0.4335433
27.418774144285713,751.7891755753508,2017,17-937,2017-05-09,8,9,0,0,3,0.4335433
27.418774144285713,751.7891755753508,2017,17-937,2017-05-13,9,10,0,0,3,0.4335433
26.89851839,723.5302915771682,2013,13-775,2013-04-13,1,2,0,1,3,0.4480037
26.89851839,723.5302915771682,2013,13-775,2013-04-17,2,3,1,1,3,0.4480037
26.115229468333332,682.0052101837057,2017,17-702,2017-02-22,1,2,0,0,6,0.04242625
26.09067267,680.723200373085,2017,17-702,2017-03-01,2,3,0,0,6,0.04242625
26.09067267,680.723200373085,2017,17-702,2017-03-08,3,4,0,0,6,0.04242625
24.776497232,613.8748150873037,2017,17-702,2017-03-15,4,5,0,0,6,0.04242625
25.604722774,655.6018283333942,2017,17-702,2017-03-22,5,6,0,0,6,0.04242625
25.604722774,655.6018283333942,2017,17-702,2017-03-29,6,7,0,0,6,0.04242625
25.725,661.7756250000001,2017,17-702,2017-04-05,7,8,0,0,6,0.04242625
26.2231076125,687.6513728567555,2017,17-702,2017-04-12,8,9,0,0,6,0.04242625
26.2231076125,687.6513728567555,2017,17-702,2017-04-16,9,10,0,0,6,0.04242625
25.652759485714284,658.0640692319042,2013,13-221,2013-03-12,1,2,0,0,3,0.1685237
25.652759485714284,658.0640692319042,2013,13-221,2013-03-19,2,3,0,0,3,0.1685237
26.272377252,690.237806471407,2013,13-221,2013-03-26,3,4,0,0,3,0.1685237
26.89851839,723.5302915771682,2013,13-221,2013-04-02,4,5,0,0,3,0.1685237
26.89851839,723.5302915771682,2013,13-221,2013-04-09,5,6,0,0,3,0.1685237
26.89851839,723.5302915771682,2013,13-221,2013-04-16,6,7,0,0,3,0.1685237
26.89851839,723.5302915771682,2013,13-221,2013-04-23,7,8,0,0,3,0.1685237
26.89851839,723.5302915771682,2013,13-221,2013-04-30,8,9,0,0,3,0.1685237
26.89851839,723.5302915771682,2013,13-221,2013-05-04,9,10,0,0,3,0.1685237
26.115229468333332,682.0052101837057,2017,17-064,2017-02-21,1,2,0,0,3,0.05270136
26.09067267,680.723200373085,2017,17-064,2017-02-28,2,3,0,1,3,0.05270136
26.09067267,680.723200373085,2017,17-064,2017-03-07,3,4,1,0,3,0.05270136
24.776497232,613.8748150873037,2017,17-064,2017-03-14,4,5,1,0,3,0.05270136
25.604722774,655.6018283333942,2017,17-064,2017-03-21,5,6,1,0,3,0.05270136
25.604722774,655.6018283333942,2017,17-064,2017-03-28,6,7,1,0,3,0.05270136
25.725,661.7756250000001,2017,17-064,2017-04-04,7,8,1,0,3,0.05270136
26.2231076125,687.6513728567555,2017,17-064,2017-04-11,8,9,1,0,3,0.05270136
26.2231076125,687.6513728567555,2017,17-064,2017-04-15,9,10,1,1,3,0.05270136
25.725,661.7756250000001,2017,17-1100,2017-04-04,1,2,0,0,3,0.5727544
26.2231076125,687.6513728567555,2017,17-1100,2017-04-11,2,3,0,0,3,0.5727544
26.2231076125,687.6513728567555,2017,17-1100,2017-04-18,3,4,0,0,3,0.5727544
26.24997342,689.0611045507065,2017,17-1100,2017-04-25,4,5,0,0,3,0.5727544
27.418774144285713,751.7891755753508,2017,17-1100,2017-05-02,5,6,0,0,3,0.5727544
27.418774144285713,751.7891755753508,2017,17-1100,2017-05-09,6,7,0,0,3,0.5727544
27.418774144285713,751.7891755753508,2017,17-1100,2017-05-16,7,8,0,0,3,0.5727544
27.5264638,757.7062093327104,2017,17-1100,2017-05-23,8,9,0,0,3,0.5727544
27.5264638,757.7062093327104,2017,17-1100,2017-05-27,9,10,0,0,3,0.5727544
22.8324743075,521.3218830026476,2011,11-0153,2011-02-27,1,2,0,0,8,0.7953955
22.542349026666667,508.1574996400596,2011,11-0153,2011-03-06,2,3,0,0,8,0.7953955
23.499893715,552.2450046162965,2011,11-0153,2011-03-13,3,4,0,0,8,0.7953955
24.563357818,603.3585472951017,2011,11-0153,2011-03-20,4,5,0,0,8,0.7953955
24.563357818,603.3585472951017,2011,11-0153,2011-03-27,5,6,0,1,8,0.7953955
24.84486432285714,617.2672832211796,2011,11-0153,2011-04-03,6,7,1,1,8,0.7953955
25.632310725,657.01535310295,2018,18-690,2018-03-29,1,2,0,0,6,0.3075314
25.632310725,657.01535310295,2018,18-690,2018-04-05,2,3,0,0,6,0.3075314
25.632310725,657.01535310295,2018,18-690,2018-04-12,3,4,0,0,6,0.3075314
25.139402233333332,631.9895446493249,2018,18-690,2018-04-19,4,5,0,0,6,0.3075314
26.67131591,711.3590923710192,2018,18-690,2018-04-26,5,6,0,0,6,0.3075314
26.67131591,711.3590923710192,2018,18-690,2018-05-03,6,7,0,0,6,0.3075314
27.707091311666666,767.6829089530345,2018,18-690,2018-05-10,7,8,0,0,6,0.3075314
28.94742473,837.9533984990156,2018,18-690,2018-05-17,8,9,0,0,6,0.3075314
29.25480772,855.8437747341716,2018,18-690,2018-05-21,9,10,0,0,6,0.3075314
28.7911213675,828.9286695981151,2012,12-745,2012-05-21,1,2,0,0,0,0.5452842
28.7911213675,828.9286695981151,2012,12-745,2012-05-28,2,3,0,0,0,0.5452842
28.7911213675,828.9286695981151,2012,12-745,2012-06-04,3,4,0,0,0,0.5452842
29.579825226666667,874.9660604401457,2012,12-745,2012-06-11,4,5,0,0,0,0.5452842
29.579825226666667,874.9660604401457,2012,12-745,2012-06-18,5,6,0,0,0,0.5452842
29.579825226666667,874.9660604401457,2012,12-745,2012-06-25,6,7,0,0,0,0.5452842
29.579825226666667,874.9660604401457,2012,12-745,2012-07-02,7,8,0,0,0,0.5452842
30.877973975,953.4492768007773,2012,12-745,2012-07-09,8,9,0,0,0,0.5452842
30.877973975,953.4492768007773,2012,12-745,2012-07-13,9,10,0,0,0,0.5452842
24.776497232,613.8748150873037,2017,17-919,2017-03-15,1,2,0,0,3,0.3887968
25.604722774,655.6018283333942,2017,17-919,2017-03-22,2,3,0,0,3,0.3887968
25.604722774,655.6018283333942,2017,17-919,2017-03-29,3,4,0,0,3,0.3887968
25.725,661.7756250000001,2017,17-919,2017-04-05,4,5,0,0,3,0.3887968
26.2231076125,687.6513728567555,2017,17-919,2017-04-12,5,6,0,0,3,0.3887968
26.2231076125,687.6513728567555,2017,17-919,2017-04-19,6,7,0,0,3,0.3887968
26.24997342,689.0611045507065,2017,17-919,2017-04-26,7,8,0,0,3,0.3887968
27.418774144285713,751.7891755753508,2017,17-919,2017-05-03,8,9,0,0,3,0.3887968
27.418774144285713,751.7891755753508,2017,17-919,2017-05-07,9,10,0,0,3,0.3887968
25.632310725,657.01535310295,2018,18-756,2018-03-14,1,2,0,0,3,0.1506276
25.632310725,657.01535310295,2018,18-756,2018-03-21,2,3,0,0,3,0.1506276
25.632310725,657.01535310295,2018,18-756,2018-03-28,3,4,0,0,3,0.1506276
25.632310725,657.01535310295,2018,18-756,2018-04-04,4,5,0,0,3,0.1506276
25.632310725,657.01535310295,2018,18-756,2018-04-11,5,6,0,0,3,0.1506276
25.139402233333332,631.9895446493249,2018,18-756,2018-04-18,6,7,0,0,3,0.1506276
26.67131591,711.3590923710192,2018,18-756,2018-04-25,7,8,0,0,3,0.1506276
26.67131591,711.3590923710192,2018,18-756,2018-05-02,8,9,0,0,3,0.1506276
26.67131591,711.3590923710192,2018,18-756,2018-05-06,9,10,0,0,3,0.1506276
26.6292247575,709.115611185451,2014,14-0263,2014-03-23,1,2,0,0,3,0.110004
26.458351566666668,700.0443676253325,2014,14-0263,2014-03-30,2,3,0,1,3,0.110004
26.458351566666668,700.0443676253325,2014,14-0263,2014-04-06,3,4,1,0,3,0.110004
26.785610390000002,717.4689239648761,2014,14-0263,2014-04-13,4,5,1,0,3,0.110004
27.911341185,779.0429667454773,2014,14-0263,2014-04-20,5,6,1,0,3,0.110004
27.911341185,779.0429667454773,2014,14-0263,2014-04-27,6,7,1,0,3,0.110004
28.5245367075,813.649194377515,2014,14-0263,2014-05-04,7,8,1,0,3,0.110004
28.5245367075,813.649194377515,2014,14-0263,2014-05-11,8,9,1,0,3,0.110004
29.337425670000002,860.684544942775,2014,14-0263,2014-05-15,9,10,1,1,3,0.110004
25.652759485714284,658.0640692319042,2013,13-725,2013-03-17,1,2,0,0,3,0.2441968
25.652759485714284,658.0640692319042,2013,13-725,2013-03-24,2,3,0,0,3,0.2441968
26.272377252,690.237806471407,2013,13-725,2013-03-31,3,4,0,0,3,0.2441968
26.89851839,723.5302915771682,2013,13-725,2013-04-07,4,5,0,0,3,0.2441968
26.89851839,723.5302915771682,2013,13-725,2013-04-14,5,6,0,0,3,0.2441968
26.89851839,723.5302915771682,2013,13-725,2013-04-21,6,7,0,0,3,0.2441968
26.89851839,723.5302915771682,2013,13-725,2013-04-28,7,8,0,0,3,0.2441968
26.89851839,723.5302915771682,2013,13-725,2013-05-05,8,9,0,1,3,0.2441968
27.124261295,735.725550799435,2013,13-725,2013-05-09,9,10,1,1,3,0.2441968
25.652759485714284,658.0640692319042,2013,13-711,2013-03-23,1,2,0,0,3,0.3314763
26.272377252,690.237806471407,2013,13-711,2013-03-30,2,3,0,0,3,0.3314763
26.89851839,723.5302915771682,2013,13-711,2013-04-06,3,4,0,0,3,0.3314763
26.89851839,723.5302915771682,2013,13-711,2013-04-13,4,5,0,0,3,0.3314763
26.89851839,723.5302915771682,2013,13-711,2013-04-20,5,6,0,0,3,0.3314763
26.89851839,723.5302915771682,2013,13-711,2013-04-27,6,7,0,0,3,0.3314763
26.89851839,723.5302915771682,2013,13-711,2013-05-04,7,8,0,0,3,0.3314763
27.124261295,735.725550799435,2013,13-711,2013-05-11,8,9,0,0,3,0.3314763
27.91358828,779.1684106653533,2013,13-711,2013-05-15,9,10,0,0,3,0.3314763
28.007079624,784.396509065076,2012,12-702,2012-05-15,1,2,0,0,6,0.4918801
28.7911213675,828.9286695981151,2012,12-702,2012-05-22,2,3,0,0,6,0.4918801
28.7911213675,828.9286695981151,2012,12-702,2012-05-29,3,4,0,0,6,0.4918801
28.7911213675,828.9286695981151,2012,12-702,2012-06-05,4,5,0,1,6,0.4918801
29.579825226666667,874.9660604401457,2012,12-702,2012-06-12,5,6,1,0,6,0.4918801
29.579825226666667,874.9660604401457,2012,12-702,2012-06-19,6,7,1,0,6,0.4918801
29.579825226666667,874.9660604401457,2012,12-702,2012-06-26,7,8,1,0,6,0.4918801
29.579825226666667,874.9660604401457,2012,12-702,2012-07-03,8,9,1,0,6,0.4918801
29.579825226666667,874.9660604401457,2012,12-702,2012-07-07,9,10,1,1,6,0.4918801
25.632310725,657.01535310295,2018,18-692,2018-03-23,1,2,0,0,6,0.2465132
25.632310725,657.01535310295,2018,18-692,2018-03-30,2,3,0,0,6,0.2465132
25.632310725,657.01535310295,2018,18-692,2018-04-06,3,4,0,0,6,0.2465132
25.632310725,657.01535310295,2018,18-692,2018-04-13,4,5,0,0,6,0.2465132
25.139402233333332,631.9895446493249,2018,18-692,2018-04-20,5,6,0,0,6,0.2465132
26.67131591,711.3590923710192,2018,18-692,2018-04-27,6,7,0,0,6,0.2465132
26.67131591,711.3590923710192,2018,18-692,2018-05-04,7,8,0,0,6,0.2465132
27.707091311666666,767.6829089530345,2018,18-692,2018-05-11,8,9,0,0,6,0.2465132
28.94742473,837.9533984990156,2018,18-692,2018-05-15,9,10,0,0,6,0.2465132
26.272377252,690.237806471407,2013,13-066,2013-03-27,1,2,0,0,3,0.3895079
26.89851839,723.5302915771682,2013,13-066,2013-04-03,2,3,0,0,3,0.3895079
26.89851839,723.5302915771682,2013,13-066,2013-04-10,3,4,0,0,3,0.3895079
26.89851839,723.5302915771682,2013,13-066,2013-04-17,4,5,0,0,3,0.3895079
26.89851839,723.5302915771682,2013,13-066,2013-04-24,5,6,0,1,3,0.3895079
26.89851839,723.5302915771682,2013,13-066,2013-05-01,6,7,1,0,3,0.3895079
27.124261295,735.725550799435,2013,13-066,2013-05-08,7,8,1,0,3,0.3895079
27.91358828,779.1684106653533,2013,13-066,2013-05-15,8,9,1,0,3,0.3895079
27.91358828,779.1684106653533,2013,13-066,2013-05-19,9,10,1,1,3,0.3895079
26.115229468333332,682.0052101837057,2017,17-721,2017-02-19,1,2,0,0,3,0.04242625
26.09067267,680.723200373085,2017,17-721,2017-02-26,2,3,0,0,3,0.04242625
26.09067267,680.723200373085,2017,17-721,2017-03-05,3,4,0,0,3,0.04242625
24.776497232,613.8748150873037,2017,17-721,2017-03-12,4,5,0,0,3,0.04242625
25.604722774,655.6018283333942,2017,17-721,2017-03-19,5,6,0,0,3,0.04242625
25.604722774,655.6018283333942,2017,17-721,2017-03-26,6,7,0,0,3,0.04242625
25.725,661.7756250000001,2017,17-721,2017-04-02,7,8,0,0,3,0.04242625
26.2231076125,687.6513728567555,2017,17-721,2017-04-09,8,9,0,0,3,0.04242625
26.2231076125,687.6513728567555,2017,17-721,2017-04-13,9,10,0,0,3,0.04242625
25.652759485714284,658.0640692319042,2013,13-706,2013-03-14,1,2,0,1,9,0.1179201
25.652759485714284,658.0640692319042,2013,13-706,2013-03-21,2,3,1,0,9,0.1179201
26.272377252,690.237806471407,2013,13-706,2013-03-28,3,4,1,0,9,0.1179201
26.89851839,723.5302915771682,2013,13-706,2013-04-04,4,5,1,0,9,0.1179201
26.89851839,723.5302915771682,2013,13-706,2013-04-11,5,6,1,0,9,0.1179201
26.89851839,723.5302915771682,2013,13-706,2013-04-18,6,7,1,0,9,0.1179201
26.89851839,723.5302915771682,2013,13-706,2013-04-25,7,8,1,0,9,0.1179201
26.89851839,723.5302915771682,2013,13-706,2013-05-02,8,9,1,0,9,0.1179201
26.89851839,723.5302915771682,2013,13-706,2013-05-06,9,10,1,1,9,0.1179201
25.604722774,655.6018283333942,2017,17-570,2017-03-23,1,2,0,1,3,0.4550878
25.604722774,655.6018283333942,2017,17-570,2017-03-27,2,3,1,1,3,0.4550878
26.747913855,715.4508955945009,2019,19-405,2019-05-08,1,2,0,0,6,0.284027
26.747913855,715.4508955945009,2019,19-405,2019-05-15,2,3,0,0,6,0.284027
26.747913855,715.4508955945009,2019,19-405,2019-05-22,3,4,0,1,6,0.284027
26.747913855,715.4508955945009,2019,19-405,2019-05-29,4,5,1,0,6,0.284027
26.747913855,715.4508955945009,2019,19-405,2019-06-05,5,6,1,0,6,0.284027
28.01443918,784.8088025699191,2019,19-405,2019-06-12,6,7,1,0,6,0.284027
29.450961466,867.3591312718169,2019,19-405,2019-06-19,7,8,1,0,6,0.284027
30.253950948,915.3015479639901,2019,19-405,2019-06-26,8,9,1,0,6,0.284027
30.253950948,915.3015479639901,2019,19-405,2019-06-30,9,10,1,1,6,0.284027
26.67131591,711.3590923710192,2018,18-1328,2018-05-03,1,2,0,0,3,0.6202929
27.707091311666666,767.6829089530345,2018,18-1328,2018-05-10,2,3,0,1,3,0.6202929
28.94742473,837.9533984990156,2018,18-1328,2018-05-17,3,4,1,0,3,0.6202929
29.25480772,855.8437747341716,2018,18-1328,2018-05-24,4,5,1,0,3,0.6202929
29.493685501999998,869.8774844908849,2018,18-1328,2018-05-31,5,6,1,0,3,0.6202929
30.0098828325,900.5930676203783,2018,18-1328,2018-06-07,6,7,1,0,3,0.6202929
30.0098828325,900.5930676203783,2018,18-1328,2018-06-14,7,8,1,0,3,0.6202929
30.0098828325,900.5930676203783,2018,18-1328,2018-06-21,8,9,1,0,3,0.6202929
31.314149957999998,980.5759875921112,2018,18-1328,2018-06-25,9,10,1,1,3,0.6202929
26.747913855,715.4508955945009,2019,19-1407,2019-05-07,1,2,0,0,3,0.284027
26.747913855,715.4508955945009,2019,19-1407,2019-05-14,2,3,0,0,3,0.284027
26.747913855,715.4508955945009,2019,19-1407,2019-05-21,3,4,0,0,3,0.284027
26.747913855,715.4508955945009,2019,19-1407,2019-05-28,4,5,0,0,3,0.284027
26.747913855,715.4508955945009,2019,19-1407,2019-06-04,5,6,0,0,3,0.284027
28.01443918,784.8088025699191,2019,19-1407,2019-06-11,6,7,0,0,3,0.284027
29.450961466,867.3591312718169,2019,19-1407,2019-06-18,7,8,0,0,3,0.284027
30.253950948,915.3015479639901,2019,19-1407,2019-06-25,8,9,0,0,3,0.284027
30.253950948,915.3015479639901,2019,19-1407,2019-06-29,9,10,0,1,3,0.284027
26.115229468333332,682.0052101837057,2017,17-074,2017-02-21,1,2,0,0,6,0.03181969
26.09067267,680.723200373085,2017,17-074,2017-02-28,2,3,0,0,6,0.03181969
26.09067267,680.723200373085,2017,17-074,2017-03-07,3,4,0,0,6,0.03181969
24.776497232,613.8748150873037,2017,17-074,2017-03-14,4,5,0,0,6,0.03181969
25.604722774,655.6018283333942,2017,17-074,2017-03-21,5,6,0,0,6,0.03181969
25.604722774,655.6018283333942,2017,17-074,2017-03-28,6,7,0,0,6,0.03181969
25.725,661.7756250000001,2017,17-074,2017-04-04,7,8,0,0,6,0.03181969
26.2231076125,687.6513728567555,2017,17-074,2017-04-11,8,9,0,0,6,0.03181969
26.2231076125,687.6513728567555,2017,17-074,2017-04-15,9,10,0,0,6,0.03181969
25.076574855,628.8346064584183,2012,12-947,2012-02-12,1,2,0,0,1,0.2489069
25.076574855,628.8346064584183,2012,12-947,2012-02-19,2,3,0,0,1,0.2489069
25.076574855,628.8346064584183,2012,12-947,2012-02-26,3,4,0,0,1,0.2489069
25.076574855,628.8346064584183,2012,12-947,2012-03-04,4,5,0,0,1,0.2489069
25.076574855,628.8346064584183,2012,12-947,2012-03-11,5,6,0,0,1,0.2489069
24.08440712,580.0586663219068,2012,12-947,2012-03-18,6,7,0,1,1,0.2489069
24.003513515,576.1686610647878,2012,12-947,2012-03-25,7,8,1,0,1,0.2489069
24.774043831666667,613.7532477733412,2012,12-947,2012-04-01,8,9,1,0,1,0.2489069
24.774043831666667,613.7532477733412,2012,12-947,2012-04-05,9,10,1,1,1,0.2489069
24.776497232,613.8748150873037,2017,17-867,2017-03-12,1,2,0,0,3,0.3056016
25.604722774,655.6018283333942,2017,17-867,2017-03-19,2,3,0,0,3,0.3056016
25.604722774,655.6018283333942,2017,17-867,2017-03-26,3,4,0,0,3,0.3056016
25.725,661.7756250000001,2017,17-867,2017-04-02,4,5,0,0,3,0.3056016
26.2231076125,687.6513728567555,2017,17-867,2017-04-09,5,6,0,0,3,0.3056016
26.2231076125,687.6513728567555,2017,17-867,2017-04-16,6,7,0,0,3,0.3056016
26.24997342,689.0611045507065,2017,17-867,2017-04-23,7,8,0,0,3,0.3056016
27.418774144285713,751.7891755753508,2017,17-867,2017-04-30,8,9,0,0,3,0.3056016
27.418774144285713,751.7891755753508,2017,17-867,2017-05-04,9,10,0,0,3,0.3056016
26.115229468333332,682.0052101837057,2017,17-097,2017-02-21,1,2,0,0,0,0.1057342
26.09067267,680.723200373085,2017,17-097,2017-02-28,2,3,0,0,0,0.1057342
26.09067267,680.723200373085,2017,17-097,2017-03-07,3,4,0,0,0,0.1057342
24.776497232,613.8748150873037,2017,17-097,2017-03-14,4,5,0,0,0,0.1057342
25.604722774,655.6018283333942,2017,17-097,2017-03-21,5,6,0,0,0,0.1057342
25.604722774,655.6018283333942,2017,17-097,2017-03-28,6,7,0,0,0,0.1057342
25.725,661.7756250000001,2017,17-097,2017-04-04,7,8,0,0,0,0.1057342
